SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,38862 Cherry Glen Cmn #135,Fremont,CA,94536,679800,2,2.0,The Orchards,1168,,1987,11,582,395,Active,,,http://www.redfin.com/CA/Fremont/38862-Cherry-Glen-Cmn-94536/unit-135/home/533873,Bridge MLS,40892145,N,Y,37.5625359,-121.9700573
MLS Listing,,Single Family Residential,40443 Sundale Dr,FREMONT,CA,94538,949950,3,2.0,FREMONT,1152,7730,1960,12,825,,Active,,,http://www.redfin.com/CA/Fremont/40443-Sundale-Dr-94538/home/1479166,MLSListings,ML81778774,N,Y,37.5276429,-121.9775036
MLS Listing,,Single Family Residential,4589 Rousillon Pl,Fremont,CA,94555,1368888,4,3.5,Fremont,2212,9876,1986,12,619,,Active,,,http://www.redfin.com/CA/Fremont/4589-Rousillon-Pl-94555/home/1488894,Bridge MLS,40892087,N,Y,37.5681975,-122.04408
MLS Listing,,Condo/Co-op,3369 Foxtail Ter,FREMONT,CA,94536,453000,2,1.0,FREMONT,750,,1986,12,604,324,Active,,,http://www.redfin.com/CA/Fremont/3369-Foxtail-Ter-94536/home/12119477,MLSListings,ML81778727,N,Y,37.561982,-122.003385
MLS Listing,,Single Family Residential,35203 Gawain Ct,Fremont,CA,94536,1200000,4,2.0,Brookvale,2183,6234,1975,12,550,,Active,,,http://www.redfin.com/CA/Fremont/35203-Gawain-Ct-94536/home/1136958,Bridge MLS,40892043,N,Y,37.5741641,-122.0258966
MLS Listing,,Single Family Residential,160 Cavalo Ct,Fremont,CA,94539,2598000,5,4.5,Mission District,3450,5787,2020,13,753,217,Active,January-25-2020 10:00 AM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Fremont/160-Cavalo-CT-94539/home/170246501,Bridge MLS,40891972,N,Y,37.5148444,-121.9131761
MLS Listing,,Vacant Land,42155 Vargas Rd,Fremont,CA,94539,699000,,,Fremont,,106007,,13,,,Active,,,http://www.redfin.com/CA/Fremont/42155-Vargas-Rd-94539/home/22651615,Bridge MLS,40891934,N,Y,37.550838,-121.917772
MLS Listing,,Single Family Residential,38551 Granville Dr,Fremont,CA,94536,1119777,3,2.0,Glenmoor Area,1474,7280,1960,13,760,15,Active,,,http://www.redfin.com/CA/Fremont/38551-Granville-Dr-94536/home/1405896,Bridge MLS,40891903,N,Y,37.5343258,-122.0093534
MLS Listing,,Condo/Co-op,3888 Invent Ter #203,FREMONT,CA,94538,1035000,3,2.0,FREMONT,1528,,2019,14,677,450,Active,,,http://www.redfin.com/CA/Fremont/3888-Invent-TER-94538/unit-203/home/170231808,MLSListings,ML81778456,N,Y,37.5042267,-121.9643745
MLS Listing,,Condo/Co-op,1030 WALNUT Ave,Fremont,CA,94536,474000,1,1.0,Downtown,895,,1984,14,530,470,Active,,,http://www.redfin.com/CA/Fremont/1030-Walnut-Ave-94536/unit-92/home/1981142,Bridge MLS,40891771,N,Y,37.5595489,-121.96933
MLS Listing,,Single Family Residential,43227 Calle Dolorosa,Fremont,CA,94539,5169000,6,5.5,Mission District,6905,19752,1928,15,749,,Active,,,http://www.redfin.com/CA/Fremont/43227-Calle-Dolorosa-94539/home/170227530,Bridge MLS,40891714,N,Y,37.535879,-121.9217723
MLS Listing,,Single Family Residential,42448 Areca Palm St,Fremont,CA,94538,2498888,4,4.5,Mission,3355,3700,2018,15,745,178,Active,January-25-2020 01:30 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Fremont/42448-Areca-Palm-St-94539/home/168827196,Bridge MLS,40891693,N,Y,37.5379484,-121.9305547
MLS Listing,,Single Family Residential,37807 Freesia Ct,Fremont,CA,94536,2149000,6,4.5,Riverwalk,3400,6865,2000,15,632,85,Active,,,http://www.redfin.com/CA/Fremont/37807-Freesia-Ct-94536/home/1211041,Bridge MLS,40891666,N,Y,37.5661693,-121.9896538
MLS Listing,,Single Family Residential,6784 Grasshopper Ave,NEWARK,CA,94560,1772743,4,4.0,NEWARK,3679,5819,2020,16,482,142,Active,,,http://www.redfin.com/CA/Newark/Grasshopper-Ave-94560/home/168831284,MLSListings,ML81778284,N,Y,37.5134,-121.996
MLS Listing,,Condo/Co-op,45168 Tom Blalock St #206,Fremont,CA,94539,1102990,2,2.0,Warm Springs,1730,,2020,16,638,554,Active,,,http://www.redfin.com/CA/Fremont/45168-Tom-Blalock-St-94539/unit-206/home/170221002,Bridge MLS,40891619,N,Y,37.5038484,-121.9339255
MLS Listing,,Condo/Co-op,45168 Tom Blalock St #105,Fremont,CA,94539,1208490,2,2.0,Warm Springs,1680,,2020,16,719,554,Active,,,http://www.redfin.com/CA/Fremont/45168-Tom-Blalock-St-94539/unit-105/home/170220866,Bridge MLS,40891616,N,Y,37.5038484,-121.9339255
MLS Listing,,Condo/Co-op,46923 Shale Cmn #3,FREMONT,CA,94539,685000,2,2.0,FREMONT,936,,1987,17,732,310,Active,,,http://www.redfin.com/CA/Fremont/46923-Shale-Cmn-94539/unit-3/home/1922142,MLSListings,ML81778182,N,Y,37.4878751,-121.9279339
MLS Listing,,Single Family Residential,6760 Grasshopper Avenue Ave,NEWARK,CA,94560,1708413,4,4.5,NEWARK,3490,4800,2019,17,490,163,Active,,,http://www.redfin.com/CA/Newark/Grasshopper-Ave-94560/home/168831281,MLSListings,ML81778179,N,Y,37.5134,-121.996
MLS Listing,,Single Family Residential,46719 Rancho Higuera Rd,Fremont,CA,94539,1949950,4,3.0,The Valley,2290,10158,1979,17,852,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Fremont/46719-Rancho-Higuera-Rd-94539/home/1093508,Bridge MLS,40891562,N,Y,37.4955366,-121.9111757
MLS Listing,,Single Family Residential,42059 Vinha Way,Fremont,CA,94539,2418000,4,4.5,Mission District,3475,4815,2020,17,696,217,Active,January-25-2020 10:00 AM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Fremont/42059-Vinha-Way-94539/home/170214943,Bridge MLS,40891546,N,Y,37.5439632,-121.9289372
MLS Listing,,Single Family Residential,347 Staircase Falls Cmn,Fremont,CA,94539,1463345,3,3.5,Warm Springs,2029,3575,2019,19,721,140,Active,,,http://www.redfin.com/CA/Fremont/347-Staircase-Falls-CMN-94539/home/170206099,Bridge MLS,40891441,N,Y,37.5148444,-121.9131761
MLS Listing,,Single Family Residential,47518 S Curtain Falls Cmn,Fremont,CA,94539,1509619,3,3.5,Warm Springs,2172,2592,2019,19,695,140,Active,,,http://www.redfin.com/CA/Fremont/47518-S-Curtain-Falls-CMN-94539/home/170204946,Bridge MLS,40891437,N,Y,37.5148444,-121.9131761
MLS Listing,,Condo/Co-op,47112 Warm Springs Blvd #109,FREMONT,CA,94539,629000,2,1.0,FREMONT,900,,1982,33,699,454,Active,,,http://www.redfin.com/CA/Fremont/47112-Warm-Springs-Blvd-94539/unit-109/home/1382636,MLSListings,ML81777637,N,Y,37.4860359,-121.9263467
MLS Listing,,Single Family Residential,44050 Linda Vista Rd,FREMONT,CA,94539,2599888,5,3.5,FREMONT,4158,23504,1995,37,625,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Fremont/44050-Linda-Vista-Rd-94539/home/1300571,MLSListings,ML81777397,N,Y,37.523935,-121.9134873
MLS Listing,,Single Family Residential,39021 Mission Blvd,Fremont,CA,94539,1200000,7,2.0,Fremont,2000,12052,1953,43,600,,Active,,,http://www.redfin.com/CA/Fremont/39021-Mission-Blvd-94539/home/2023686,Bridge MLS,40890512,N,Y,37.5651138,-121.9615778
MLS Listing,,Townhouse,27 Sea Crest Ter,FREMONT,CA,94536,855000,3,2.5,FREMONT,1705,1950,1988,47,501,324,Active,,,http://www.redfin.com/CA/Fremont/27-Sea-Crest-Ter-94536/home/1074863,MLSListings,ML81776879,N,Y,37.570525,-121.966951
MLS Listing,,Single Family Residential,3673 Bobwhite Ter,Fremont,CA,94555,1250000,4,2.5,Fallbrook,1853,3240,1989,48,675,260,Active,,,http://www.redfin.com/CA/Fremont/3673-Bobwhite-Ter-94555/home/534436,Bridge MLS,40890233,N,Y,37.5818362,-122.0480211
MLS Listing,,Single Family Residential,41224 Fremont Blvd,Fremont,CA,94538-0000,698000,2,1.0,Irvington Area,1,4860,1940,50,698000,,Active,,,http://www.redfin.com/CA/Fremont/41224-Fremont-Blvd-94538/home/170002920,Bridge MLS,40890075,N,Y,37.5302558,-121.9583982
MLS Listing,,Condo/Co-op,1849 Kilowatt Way #101,Fremont,CA,94539,1596141,4,3.5,Warm Springs,2460,,2020,50,649,560,Active,,,http://www.redfin.com/CA/Fremont/1849-Kilowatt-WAY-94539/unit-101/home/168730927,Bridge MLS,40890071,N,Y,37.501322,-121.934804
MLS Listing,,Condo/Co-op,1951 Chroma Cmn #302,Fremont,CA,94539,1529966,3,2.5,Warm Springs,1890,,2019,50,810,560,Active,,,http://www.redfin.com/CA/Fremont/1951-Chroma-Cmn-94539/unit-302/home/170002221,Bridge MLS,40890062,N,Y,37.501322,-121.934804
MLS Listing,,Townhouse,39118 Memorial St,Fremont,CA,94538,948000,3,3.0,Fremont,1411,,2019,60,672,238,Active,,,http://www.redfin.com/CA/Fremont/39118-Memorial-St-94538/home/169933343,Bridge MLS,40889684,N,Y,37.5482504,-121.9849397
MLS Listing,,Single Family Residential,38660 Canyon Heights Dr,Fremont,CA,94536,1249000,4,3.0,Niles Area,2186,8002,1977,61,571,,Active,,,http://www.redfin.com/CA/Fremont/38660-Canyon-Heights-Dr-94536/home/563226,Bridge MLS,40889644,N,Y,37.5738223,-121.958887
MLS Listing,,Condo/Co-op,49080 Meadowfaire #300,Fremont,CA,94539,749800,2,2.0,Fremont,1087,17889,2005,61,690,225,Active,,,http://www.redfin.com/CA/Fremont/49080-Meadowfaire-Cmn-94539/unit-300/home/2112573,CRMLS,PW19270186,N,Y,37.4610965,-121.9133576
MLS Listing,,Mobile/Manufactured Home,711 Old Canyon Rd #36,Fremont,CA,94536,198000,2,2.0,Fremont,1344,,,66,147,,Active,,,http://www.redfin.com/CA/Fremont/711-Old-Canyon-Rd-94536/unit-36/home/22055709,Bridge MLS,40889225,N,Y,37.5785475,-121.9670075
MLS Listing,,Single Family Residential,331 Tangelo Ct,Fremont,CA,94539,2398000,4,4.5,Mission Area,3625,6900,2019,67,662,156,Active,,,http://www.redfin.com/CA/Fremont/331-Tangelo-Ct-94539/home/112886566,Bridge MLS,40889173,N,Y,37.5393583,-121.9272639
MLS Listing,,Single Family Residential,43135 Calle Sagrada,Fremont,CA,94539,1619000,4,3.5,Mission,2277,1377,2019,68,711,179,Active,,,http://www.redfin.com/CA/Fremont/43135-Calle-Sagrada-94539/home/167269115,Bridge MLS,40889056,N,Y,37.534834,-121.922526
MLS Listing,,Mobile/Manufactured Home,711 Old Canyon Rd #101,Fremont,CA,94536,156000,2,2.0,Fremont,1344,,,69,116,,Active,,,http://www.redfin.com/CA/Fremont/711-Old-Canyon-Rd-94536/unit-101/home/45369265,Bridge MLS,40889005,N,Y,37.5785475,-121.9670075
MLS Listing,,Townhouse,39132 Memorial St,Fremont,CA,94538,1146000,4,4.0,Fremont,1790,,2019,70,640,238,Active,,,http://www.redfin.com/CA/Fremont/39132-Memorial-St-94538/home/169792365,Bridge MLS,40888897,N,Y,37.548239118,-121.984844
MLS Listing,,Mobile/Manufactured Home,63 Delta Ter,Fremont,CA,94538,220000,3,2.0,Fremont,944,,,71,233,,Active,,,http://www.redfin.com/CA/Fremont/63-Delta-Ter-94538/home/1241257,Bridge MLS,40888754,N,Y,37.5109462,-121.9611284
MLS Listing,,Condo/Co-op,47112 WARM SPRINGS Blvd #107,Fremont,CA,94539,639995,2,1.0,Fremont,900,,1982,72,711,454,Active,,,http://www.redfin.com/CA/Fremont/47112-Warm-Springs-Blvd-94539/unit-107/home/1737547,MLSListings,ML81775207,N,Y,37.4860359,-121.9263467
MLS Listing,,Condo/Co-op,2348 Kinetic Cmn #104,Fremont,CA,94539,1202190,2,2.0,Warm Springs,1730,,2020,79,695,554,Active,,,http://www.redfin.com/CA/Fremont/2348-Kinetic-Cmn-94539/unit-104/home/169648979,Bridge MLS,40888048,N,Y,37.501322,-121.934804
MLS Listing,,Condo/Co-op,2348 Kinetic Cmn #103,Fremont,CA,94539,1104190,2,2.0,Warm Springs,1730,,2020,79,638,554,Active,,,http://www.redfin.com/CA/Fremont/2348-Kinetic-Cmn-94539/unit-103/home/169648969,Bridge MLS,40888045,N,Y,37.501322,-121.934804
MLS Listing,,Condo/Co-op,2348 Kinetic Cmn #304,Fremont,CA,94539,1515190,3,3.5,Warm Springs,2479,,2019,79,611,554,Active,,,http://www.redfin.com/CA/Fremont/2348-Kinetic-Cmn-94539/unit-304/home/169648959,Bridge MLS,40888041,N,Y,37.5049683,-121.9350756
MLS Listing,,Condo/Co-op,2358 Velocity Cmn #300,Fremont,CA,94539,1673990,3,3.5,Warm Springs,3027,,2020,79,553,554,Active,,,http://www.redfin.com/CA/Fremont/2358-Velocity-Cmn-94539/unit-300/home/169648920,Bridge MLS,40888040,N,Y,37.5048305,-121.9356181
