SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #393,SUNNYVALE,CA,94089,235000,3,2.0,SUNNYVALE,1688,,1999,1,139,,Active,,,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-393/home/1030318,MLSListings,ML81779841,N,Y,37.4021054,-121.9996218
MLS Listing,,Townhouse,998 E Duane Ave #200,SUNNYVALE,CA,94085,1182000,2,2.0,SUNNYVALE,1318,559,2011,1,897,357,Active,January-23-2020 09:30 AM,January-23-2020 12:30 PM,http://www.redfin.com/CA/Sunnyvale/998-E-Duane-Ave-94085/unit-200/home/41395908,MLSListings,ML81779779,N,Y,37.3882562,-122.0008012
MLS Listing,,Mobile/Manufactured Home,1220 Tasman #18,SUNNYVALE,CA,94089,179900,2,,SUNNYVALE,672,,1969,1,268,,Active,,,http://www.redfin.com/CA/Sunnyvale/1220-Tasman-Dr-94089/unit-18/home/143730375,MLSListings,ML81779752,N,Y,37.4013456,-121.9913841
MLS Listing,,Townhouse,1131 Giannitsa Ter,SUNNYVALE,CA,94089,1561746,4,3.5,SUNNYVALE,1866,1546,2020,1,837,510,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867959,MLSListings,ML81779726,N,Y,37.40382,-122.0212
MLS Listing,,Townhouse,1129 Giannitsa Ter,SUNNYVALE,CA,94089,1356117,3,2.5,SUNNYVALE,1582,1254,2003,1,857,510,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/Unknown-94089/home/168867960,MLSListings,ML81779724,N,Y,37.40382,-122.0212
MLS Listing,,Multi-Family (2-4 Unit),1022 Valerian Way,SUNNYVALE,CA,94086,2790000,8,,SUNNYVALE,3708,10000,1969,2,752,,Active,January-25-2020 01:00 PM,January-25-2020 03:30 PM,http://www.redfin.com/CA/Sunnyvale/1022-Valerian-Way-94086/home/1161596,MLSListings,ML81779566,N,Y,37.3540577,-122.0064443
MLS Listing,,Single Family Residential,1262 Manzano Way,SUNNYVALE,CA,94089,1249000,4,3.0,SUNNYVALE,1468,5500,1955,5,851,,Active,,,http://www.redfin.com/CA/Sunnyvale/1262-Manzano-Way-94089/home/580771,MLSListings,ML81779498,N,Y,37.3947296,-121.9877659
MLS Listing,,Condo/Co-op,236 E Red Oak Dr Unit B,SUNNYVALE,CA,94086,848000,2,1.5,SUNNYVALE,974,712,1971,6,871,455,Active,,,http://www.redfin.com/CA/Sunnyvale/236-Red-Oak-Dr-E-94086/unit-B/home/669065,MLSListings,ML81779305,N,Y,37.3707322,-122.008858
MLS Listing,,Mobile/Manufactured Home,1225 Vienna Dr #914,SUNNYVALE,CA,94089,238000,2,2.0,SUNNYVALE,1296,,1981,6,184,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1225-Vienna-Dr-94089/unit-914/home/63743391,MLSListings,ML81779247,N,Y,37.4021054,-121.9996218
MLS Listing,,Condo/Co-op,905 Sunrose Ter #306,SUNNYVALE,CA,94086,1125000,3,2.0,SUNNYVALE,1490,,1994,7,755,572,Active,,,http://www.redfin.com/CA/Sunnyvale/905-Sunrose-Ter-94086/unit-306/home/942363,MLSListings,ML81779157,N,Y,37.3543011,-122.0128916
MLS Listing,,Single Family Residential,1026 Hollenbeck Ave,SUNNYVALE,CA,94087,2295000,4,2.5,SUNNYVALE,2178,6000,1964,7,1054,,Active,,,http://www.redfin.com/CA/Sunnyvale/1026-Hollenbeck-Ave-94087/home/1630130,MLSListings,ML81779150,N,Y,37.360562,-122.041194
MLS Listing,,Townhouse,679 Crescent Ave,SUNNYVALE,CA,94087,950000,2,1.5,SUNNYVALE,1222,1058,1972,7,777,445,Active,,,http://www.redfin.com/CA/Sunnyvale/679-Crescent-Ave-94087/home/666182,MLSListings,ML81779137,N,Y,37.355021,-122.024028
MLS Listing,,Multi-Family (2-4 Unit),1605 Ontario Dr,SUNNYVALE,CA,94087,1880000,8,,SUNNYVALE,2960,5943,1962,7,635,,Active,,,http://www.redfin.com/CA/Sunnyvale/1605-Ontario-Dr-94087/home/772106,MLSListings,ML81779131,N,Y,37.3407894,-122.0400395
MLS Listing,,Single Family Residential,982 Bryant Way,SUNNYVALE,CA,94087,2680000,7,5.0,SUNNYVALE,2818,10578,2019,7,951,,Active,,,http://www.redfin.com/CA/Sunnyvale/982-Bryant-Way-94087/home/760953,MLSListings,ML81779127,N,Y,37.3509466,-122.0093534
MLS Listing,,Condo/Co-op,999 W Evelyn Ter #83,SUNNYVALE,CA,94086,645000,1,1.0,SUNNYVALE,778,2750,1976,8,829,410,Active,,,http://www.redfin.com/CA/Sunnyvale/999-Evelyn-Ter-W-94086/unit-83/home/1643863,MLSListings,ML81779092,N,Y,37.371203,-122.007197
MLS Listing,,Condo/Co-op,606 Arcadia Ter #202,SUNNYVALE,CA,94085,899000,2,2.0,SUNNYVALE,1160,,1996,8,775,469,Active,,,http://www.redfin.com/CA/Sunnyvale/606-Arcadia-Ter-94085/unit-202/home/1640916,MLSListings,ML81779065,N,Y,37.3934664,-122.0122476
MLS Listing,,Condo/Co-op,258 Carroll St #111,SUNNYVALE,CA,94086,1395000,3,2.5,SUNNYVALE,1255,,2016,8,1112,381,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/258-Carroll-St-94086/unit-111/home/143043277,MLSListings,ML81779044,N,Y,37.3741469,-122.0281154
MLS Listing,,Single Family Residential,1115 W Mc Kinley Ave,SUNNYVALE,CA,94086,2488000,4,3.0,SUNNYVALE,2225,6270,1953,8,1118,,Active,,,http://www.redfin.com/CA/Sunnyvale/1115-W-McKinley-Ave-94086/home/1627730,MLSListings,ML81779039,N,Y,37.3782612,-122.0511839
MLS Listing,,Single Family Residential,1265 Lime Dr,SUNNYVALE,CA,94087,1900000,3,2.0,SUNNYVALE,1388,8036,1956,8,1369,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Sunnyvale/1265-Lime-Dr-94087/home/655284,MLSListings,ML81779005,N,Y,37.3537681,-122.0536257
MLS Listing,,Single Family Residential,670 E Duane Ave,Sunnyvale,CA,94085,1350000,4,2.0,Santa Clara,1389,5200,1953,8,972,,Active,,,http://www.redfin.com/CA/Sunnyvale/670-E-Duane-Ave-94085/home/1576390,Bridge MLS,40892250,N,Y,37.3882144,-122.0134839
MLS Listing,,Condo/Co-op,612 Arcadia Ter #301,SUNNYVALE,CA,94085,998000,3,2.0,SUNNYVALE,1300,,1996,9,768,493,Active,,,http://www.redfin.com/CA/Sunnyvale/612-Arcadia-Ter-94085/unit-301/home/1198541,MLSListings,ML81778933,N,Y,37.3928723,-122.0115175
MLS Listing,,Single Family Residential,858 W Remington Dr,SUNNYVALE,CA,94087,1688888,3,2.0,SUNNYVALE,1472,7536,1957,12,1147,,Active,,,http://www.redfin.com/CA/Sunnyvale/858-W-Remington-Dr-94087/home/1180097,MLSListings,ML81778794,N,Y,37.3592403,-122.0484312
