SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2141 65Th Ave,Oakland,CA,94621,550000,3,2.0,Havenscourt,1056,3800,1920,126,521,,Active,,,http://www.redfin.com/CA/Oakland/2141-65th-Ave-94605/home/1543763,Bridge MLS,40882787,N,Y,37.7658916,-122.1905298
MLS Listing,,Vacant Land,359 105Th Ave,Oakland,CA,94603,2500000,,,Oakland,,118921,,126,,,Active,,,http://www.redfin.com/CA/Oakland/359-105th-Ave-94603/home/169097557,Bridge MLS,40882593,N,Y,37.7279543,-122.1815894
MLS Listing,,Vacant Land,Oak Knoll Blvd,Oakland,CA,94621,185000,,,Oakland,,6225,,128,,,Active,,,http://www.redfin.com/CA/Oakland/Oak-Knoll-Blvd-94605/home/22805001,Bridge MLS,40882426,N,Y,37.759133,-122.148613
MLS Listing,,Vacant Land,3655 Virden Ave,Oakland,CA,94619,238500,,,Oakland,,4988,,128,,,Active,,,http://www.redfin.com/CA/Oakland/3655-Virden-Ave-94619/home/22689901,Bridge MLS,40882425,N,Y,37.796361,-122.192399
MLS Listing,,Multi-Family (2-4 Unit),2116 9th Ave,Oakland,CA,94606,799000,3,3.0,Oakland,2713,7500,1895,131,295,,Active,,,http://www.redfin.com/CA/Oakland/2116-9th-Ave-94606/home/1715773,Bridge MLS,40882204,N,Y,37.79753,-122.2434313
MLS Listing,,Multi-Family (2-4 Unit),933 Wood St,Oakland,CA,94607,749000,6,2.0,Oakland,1896,2272,1895,133,395,,Active,,,http://www.redfin.com/CA/Oakland/933-Wood-St-94607/home/770782,Bridge MLS,40881825,N,Y,37.81024,-122.300667
MLS Listing,,Single Family Residential,2757 106thh,Oakland,CA,94605,570000,2,2.0,Elmhurst,1339,5220,1942,133,426,,Active,,,http://www.redfin.com/CA/Oakland/2757-106th-Ave-94605/home/1843763,Bridge MLS,40881823,N,Y,37.7444938,-122.1502669
MLS Listing,,Multi-Family (2-4 Unit),2435 77Th Ave,Oakland,CA,94605,650000,3,2.0,Oakland,1640,5000,1947,133,396,,Active,,,http://www.redfin.com/CA/Oakland/2435-77th-Ave-94605/home/1563984,Bridge MLS,40881785,N,Y,37.7637829,-122.1751593
MLS Listing,,Single Family Residential,9824 Lawlor St,Oakland,CA,94605,449500,3,1.0,Oakland,897,4900,1924,133,501,,Active,,,http://www.redfin.com/CA/Oakland/9824-Lawlor-St-94605/home/598675,CRMLS,OC19217268,N,Y,37.7499488,-122.1559112
MLS Listing,,Vacant Land,4707 Mendenhall Rd,Oakland,CA,94605,149909,,,Oakland,,31525,,134,,,Active,,,http://www.redfin.com/CA/Oakland/4707-Mendenhall-Rd-94605/home/168966740,Bridge MLS,40881519,N,Y,37.7676848,-122.1349104
MLS Listing,,Multi-Family (2-4 Unit),1735 83rd Ave,Oakland,CA,94621,898000,10,4.0,Alameda,3500,5201,1965,135,,,Active,,,http://www.redfin.com/CA/Oakland/1735-83rd-Ave-94621/home/1509354,MetroList,19064075,N,Y,37.75732,-122.1745828
MLS Listing,,Condo/Co-op,981 41st St #130,Oakland,CA,94608,860880,2,3.5,Near Emeryville,1556,,2019,135,553,336,Active,,,http://www.redfin.com/CA/Oakland/981-41st-St-94608/unit-130/home/168958884,Bridge MLS,40881454,N,Y,37.8316733,-122.2759338
MLS Listing,,Multi-Family (5+ Unit),624 31St St,Oakland,CA,94609,1875000,9,,Oakland,4854,,1918,135,386,,Active,,,http://www.redfin.com/CA/Oakland/624-31st-St-94609/home/996745,San Francisco MLS,489616,N,Y,37.8206923,-122.2703878
MLS Listing,,Single Family Residential,9836 Springfield St,Oakland,CA,94603,495000,2,1.0,E Oakland,890,5616,1941,136,556,,Active,,,http://www.redfin.com/CA/Oakland/9836-Springfield-St-94603/home/691729,Bridge MLS,40881371,N,Y,37.7482156,-122.1602578
MLS Listing,,Condo/Co-op,6745 Skyview Dr,OAKLAND,CA,94605,1534975,4,2.5,OAKLAND,2903,,2019,138,529,425,Active,,,http://www.redfin.com/CA/Oakland/6745-Skyview-Dr-94605/home/143116466,MLSListings,ML81767426,N,Y,37.779283,-122.161669
MLS Listing,,Multi-Family (2-4 Unit),2848 Ritchie St,Oakland,CA,94605,599000,3,2.0,Oakland,1756,6383,1922,139,341,,Active,,,http://www.redfin.com/CA/Oakland/2848-Ritchie-St-94605/home/1689243,Bridge MLS,40880827,N,Y,37.7650013,-122.1654026
MLS Listing,,Vacant Land,9670 Mountain Blvd,Oakland,CA,94605,145000,,,Oakland,,8074,,139,,,Active,,,http://www.redfin.com/CA/Oakland/9670-Mountain-Blvd-94605/home/21841184,San Francisco MLS,489331,N,Y,37.7553519,-122.1488322
MLS Listing,,Multi-Family (2-4 Unit),933 Apgar St,Oakland,CA,94608,1495000,6,4.0,Oakland,3312,4950,1908,140,451,,Active,,,http://www.redfin.com/CA/Oakland/933-Apgar-St-94608/home/527443,Bridge MLS,40880763,N,Y,37.8289809,-122.2754243
MLS Listing,,Vacant Land,9680 Mountain Blvd,Oakland,CA,94605,125000,,,Oakland,,5840,,140,,,Active,,,http://www.redfin.com/CA/Oakland/9680-Mountain-Blvd-94605/home/22811885,Bridge MLS,40880756,N,Y,37.75515,-122.148996
MLS Listing,,Vacant Land,13526 Campus Dr,Oakland,CA,94605,575000,,,Oakland,,37211,,140,,100,Active,,,http://www.redfin.com/CA/Oakland/13526-Campus-Dr-94605/home/167200841,Bridge MLS,40880743,N,Y,37.782902,-122.157234
MLS Listing,,Condo/Co-op,428 Alice St #503,Oakland,CA,94607,599000,1,1.0,Jack London Sq,726,726,2006,141,825,560,Active,,,http://www.redfin.com/CA/Oakland/428-Alice-St-94607/unit-503/home/12118290,Bridge MLS,40880443,N,Y,37.7957731,-122.2701341
MLS Listing,,Multi-Family (5+ Unit),241 10th St,Oakland,CA,94607,3300000,,,Oakland,9546,4300,1923,145,346,,Active,,,http://www.redfin.com/CA/Oakland/241-10th-St-94607/home/160602774,San Francisco MLS,489090,N,Y,37.7993305,-122.2678922
MLS Listing,,Multi-Family (2-4 Unit),747 55Th St,Oakland,CA,94609,1199990,4,4.0,Oakland,3081,5200,1922,145,389,,Active,,,http://www.redfin.com/CA/Oakland/747-55th-St-94609/home/1117141,Bridge MLS,40880137,N,Y,37.8396993,-122.2683796
MLS Listing,,Single Family Residential,6700 Moore Dr,Oakland,CA,94611,1295000,4,4.5,Montclair,3157,6949,1993,145,410,,Active,,,http://www.redfin.com/CA/Oakland/6700-Moore-Dr-94611/home/537150,Bridge MLS,40880132,N,Y,37.8324783,-122.1893493
MLS Listing,,Single Family Residential,835 Apgar St,OAKLAND,CA,94608,1200000,3,2.0,OAKLAND,1798,4185,1911,148,667,,Active,,,http://www.redfin.com/CA/Oakland/835-Apgar-St-94608/home/570177,MLSListings,ML81766217,N,Y,37.8285451,-122.2725887
MLS Listing,,Multi-Family (2-4 Unit),3574 Davis St,Oakland,CA,94601,650000,5,3.0,Oakland,1048,4000,1923,148,620,,Active,,,http://www.redfin.com/CA/Oakland/3574-Davis-St-94601/home/1445426,Bridge MLS,40879842,N,Y,37.7850357,-122.2125813
MLS Listing,,Multi-Family (5+ Unit),1740 E 23rd St,OAKLAND,CA,94606,1650000,,,OAKLAND,5376,8400,1963,149,307,,Active,,,http://www.redfin.com/CA/Oakland/1740-E-23rd-St-94606/home/1571053,MLSListings,ML81766106,N,Y,37.7939745,-122.2356753
MLS Listing,,Single Family Residential,2956 55TH,Oakland,CA,94605,850000,3,2.0,Millls College,1762,,1926,151,482,,Active,,,http://www.redfin.com/CA/Oakland/2956-55th-Ave-94605/home/568092,Bridge MLS,40879589,N,Y,37.776924,-122.1893049
MLS Listing,,Multi-Family (2-4 Unit),5229 Miles Ave,Oakland,CA,94618,2159000,4,3.0,Oakland,3748,8100,1936,152,576,,Active,,,http://www.redfin.com/CA/Oakland/5229-Miles-Ave-94618/home/1570663,Bridge MLS,40879548,N,Y,37.83954,-122.2582727
MLS Listing,,Multi-Family (2-4 Unit),629 58th St,Oakland,CA,94609,1175000,8,6.0,Oakland,,5333,1966,152,,,Active,,,http://www.redfin.com/CA/Oakland/629-58th-St-94609/home/1986464,San Francisco MLS,488789,N,Y,37.843254,-122.2657654
MLS Listing,,Vacant Land,,Oakland,CA,94611,225000,,,Oakland,,13934,,154,,,Active,,,http://www.redfin.com/CA/Piedmont/Undisclosed-address-94611/home/22722018,Bridge MLS,40879144,N,Y,37.844197,-122.197224
MLS Listing,,Single Family Residential,3516 E 15TH St,Oakland,CA,94601,499000,2,1.0,Lake Merritt,737,1125,1928,157,677,,Active,,,http://www.redfin.com/CA/Oakland/3516-E-15th-St-94601/home/2040406,Bridge MLS,40878814,N,Y,37.7772029,-122.2215469
MLS Listing,,Multi-Family (2-4 Unit),1644 46th,Oakland,CA,94601,749000,6,4.0,Oakland,2796,6900,1923,158,268,,Active,,,http://www.redfin.com/CA/Oakland/1644-46th-Ave-94601/home/554674,Bridge MLS,40878760,N,Y,37.7724582,-122.2101874
MLS Listing,,Multi-Family (2-4 Unit),847 E 18th,Oakland,CA,94606,1099000,,,Oakland,2762,4000,1916,161,398,,Active,,,http://www.redfin.com/CA/Oakland/847-E-18th-St-94606/home/1688559,Bridge MLS,40878176,N,Y,37.7954646,-122.247021
MLS Listing,,Single Family Residential,2610 67th Ave,Oakland,CA,94605,430000,2,1.0,Havenscourt,776,2500,1940,166,554,,Active,,,http://www.redfin.com/CA/Oakland/2610-67th-Ave-94605/home/1649470,Bridge MLS,40877826,N,Y,37.7671615,-122.1834407
MLS Listing,,Multi-Family (2-4 Unit),1522 18th Ave,Oakland,CA,94606,890000,5,3.0,Alameda County,2926,4800,1905,174,304,,Active,,,http://www.redfin.com/CA/Oakland/1522-18th-Ave-94606/home/1421836,BAREIS,21919990,N,Y,37.788106,-122.240682
MLS Listing,,Vacant Land,000 Ruthland Rd,OAKLAND,CA,94611,299500,,,OAKLAND,,12366,,176,,,Active,,,http://www.redfin.com/CA/Oakland/Ruthland-Rd-94611/home/22694221,MLSListings,ML81762577,N,Y,37.844057,-122.219287
MLS Listing,,Single Family Residential,3460 Birdsall Ave,Oakland,CA,94619,995000,4,2.0,Maxwell  Park,2339,6195,1945,176,425,,Active,,,http://www.redfin.com/CA/Oakland/3460-Birdsall-Ave-94619/home/1809269,Bridge MLS,40876386,N,Y,37.7847569,-122.1936946
MLS Listing,,Single Family Residential,11270 Lochard,Oakland,CA,94605,7150000,7,10.5,Chabot Park Est,19000,43000,2013,180,376,,Active,,,http://www.redfin.com/CA/Oakland/11270-Lochard-St-94605/home/113783831,Bridge MLS,40876091,N,Y,37.7461218,-122.1301603
MLS Listing,,Single Family Residential,1985 Tunnel Rd,Berkeley,CA,94705,1495000,3,3.5,Claremont Hills,4083,9334,1996,180,366,,Active,,,http://www.redfin.com/CA/Berkeley/1985-Tunnel-Rd-94705/home/711696,Bridge MLS,40876043,N,Y,37.8599026,-122.2214028
MLS Listing,,Multi-Family (5+ Unit),3441 Laguna Ave,OAKLAND,CA,94602,1198000,5,,OAKLAND,3190,5850,1963,183,376,,Active,,,http://www.redfin.com/CA/Oakland/3441-Laguna-Ave-94602/home/2036398,MLSListings,ML81761725,N,Y,37.7981979,-122.21134
MLS Listing,,Vacant Land,0 Arrowhead Dr,Oakland,CA,94603,89000,,,Oakland,,7259,,183,,,Active,,,http://www.redfin.com/CA/Oakland/Arrowhead-Dr-94611/home/22673094,Bridge MLS,40875421,N,Y,37.8356,-122.189434
MLS Listing,,Multi-Family (2-4 Unit),2217 COOLIDGE Ave,Oakland,CA,94601,985000,10,5.0,Oakland,3783,6250,1965,186,260,,Active,,,http://www.redfin.com/CA/Oakland/2217-Coolidge-Ave-94601/home/1576516,CRMLS,PW19173053,N,Y,37.7842953,-122.2208709
MLS Listing,,Multi-Family (2-4 Unit),1231 MacArthur Blvd,Oakland,CA,94610,975000,6,3.0,Oakland,2464,4550,1923,191,396,,Active,,,http://www.redfin.com/CA/Oakland/1231-MacArthur-Blvd-94610/home/535023,Bridge MLS,40874373,N,Y,37.8028178,-122.2327057
MLS Listing,,Vacant Land,0 Ruthland Rd,Oakland,CA,94603,199000,,,Oakland,,9450,,191,,,Active,,,http://www.redfin.com/CA/Oakland/Ruthland-Rd-94611/home/924030,Bridge MLS,40874303,N,Y,37.843772,-122.216497
MLS Listing,,Single Family Residential,1071 32nd St,Oakland,CA,94607,567000,4,2.5,Alameda County,1492,3842,2019,194,380,,Active,,,http://www.redfin.com/CA/Oakland/1071-32nd-St-94608/home/22727097,BAREIS,21917083,N,Y,37.823188,-122.279512
MLS Listing,,Single Family Residential,925 Willow St,Oakland,CA,94607,567000,4,2.5,Alameda County,1492,3842,2019,194,380,,Active,,,http://www.redfin.com/CA/Oakland/925-Willow-St-94607/home/22671984,BAREIS,21917081,N,Y,37.809466,-122.299392
MLS Listing,,Single Family Residential,1731 Chase,Oakland,CA,94607,567000,4,2.5,Oakland West,1492,2650,2019,194,380,,Active,,,http://www.redfin.com/CA/Oakland/1731-Chase-94607/home/167277423,Bridge MLS,40874150,N,Y,37.8134679,-122.307917
MLS Listing,,Single Family Residential,1731 Chase St,Oakland,CA,94601,567000,4,2.5,Alameda County,1492,3999,2019,194,380,,Active,,,http://www.redfin.com/CA/Oakland/1731-Chase-St-94607/home/525391,BAREIS,21917051,N,Y,37.808344,-122.30096
MLS Listing,,Multi-Family (2-4 Unit),1803 Rosedale Ave,Oakland,CA,94601,799000,6,3.0,Oakland,2632,3961,1969,200,304,,Active,,,http://www.redfin.com/CA/Oakland/1803-Rosedale-Ave-94601/home/1888694,Bridge MLS,40873052,N,Y,37.7765222,-122.2156844
MLS Listing,,Vacant Land,7243 Thorndale Dr,Oakland,CA,94611,155000,,,Oakland,,13850,,203,,,Active,,,http://www.redfin.com/CA/Oakland/7243-Thorndale-Dr-94611/home/144759551,Bridge MLS,40872825,N,Y,37.8438284,-122.2017913
MLS Listing,,Vacant Land,1030 24th St,Oakland,CA,94607,289000,,,Oakland,,3366,,217,,,Active,,,http://www.redfin.com/CA/Oakland/1030-24th-St-94607/home/22688961,San Francisco MLS,486425,N,Y,37.816822,-122.280824
MLS Listing,,Vacant Land,,Oakland,CA,94611,295000,,,Oakland,,7562,,218,,,Active,,,http://www.redfin.com/CA/Piedmont/Undisclosed-address-94611/home/22684164,Bridge MLS,40870700,N,Y,37.856218,-122.217151
MLS Listing,,Multi-Family (2-4 Unit),3009 San Pablo Ave,Oakland,CA,94608,1450000,4,2.0,Oakland West,2700,2429,1906,220,537,,Active,,,http://www.redfin.com/CA/Oakland/3009-San-Pablo-Ave-94608/home/127043901,Bridge MLS,40870455,N,Y,37.8212727,-122.2769757
MLS Listing,,Condo/Co-op,6743 Skyview Dr,Oakland,CA,94605,1399500,3,3.5,Leona Heights,3312,,2019,222,423,425,Active,January-25-2020 10:00 AM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Oakland/6743-Skyview-Dr-94605/home/143116468,Bridge MLS,40870316,N,Y,37.779283,-122.161669
MLS Listing,,Vacant Land,ELVERTON Dr,Oakland,CA,94611,89000,,,Oakland,,6970,,223,,,Active,,,http://www.redfin.com/CA/Oakland/Elverton-Dr-94611/home/22688008,Bridge MLS,40870053,N,Y,37.846414,-122.200218
MLS Listing,,Vacant Land,6520 Shepherd Canyon Rd,Oakland,CA,94611,149000,,,Oakland,,7357,,231,,,Active,,,http://www.redfin.com/CA/Oakland/6520-Shepherd-Canyon-Rd-94611/home/22687273,Bridge MLS,40868825,N,Y,37.8316746,-122.1946855
MLS Listing,,Vacant Land,7140 Thorndale Dr,Oakland,CA,94611,175000,,,Oakland,,8330,,233,,,Active,,,http://www.redfin.com/CA/Oakland/7140-Thorndale-Dr-94611/home/624517,Bridge MLS,40868538,N,Y,37.8441677,-122.2035374
MLS Listing,,Single Family Residential,17044 Broadway Ter,Oakland,CA,94611-1035,1780000,4,4.5,Merriewood,4022,10418,1996,234,443,,Active,,,http://www.redfin.com/CA/Oakland/17044-Broadway-Ter-94611/home/1478173,Bridge MLS,40868381,N,Y,37.8486666,-122.2136896
MLS Listing,,Multi-Family (2-4 Unit),527 Kenmore Ave,Oakland,CA,94610,1450000,4,3.0,Piedmont Knolls,3446,8245,1921,237,421,,Active,,,http://www.redfin.com/CA/Oakland/527-Kenmore-Ave-94610/home/526763,Bridge MLS,40867953,N,Y,37.8166033,-122.2395312
MLS Listing,,Vacant Land,5096 Kearney Ave,Oakland,CA,94602,259000,,,Joaquin Miller,,8008,,253,,,Active,,,http://www.redfin.com/CA/Oakland/5096-Kearney-Ave-94602/home/28697309,Bridge MLS,40865644,N,Y,37.8136181,-122.1966431
MLS Listing,,Multi-Family (2-4 Unit),1171 72Nd Ave,Oakland,CA,94621,799000,,,Oakland,3000,6300,1917,254,266,,Active,,,http://www.redfin.com/CA/Oakland/1171-72nd-Ave-94621/home/1196701,Bridge MLS,40865426,N,Y,37.7584122,-122.1901006
MLS Listing,,Multi-Family (2-4 Unit),3319 San Leandro St,Oakland,CA,94601,595000,4,3.0,Oakland,2702,3960,1912,262,220,,Active,,,http://www.redfin.com/CA/Oakland/3319-San-Leandro-St-94601/home/1654757,Bridge MLS,40864282,N,Y,37.7744953,-122.2257468
MLS Listing,,Single Family Residential,4250 Maybelle Ave,Oakland,CA,94619,959000,3,2.0,699 - Not Defined,1784,5500,1950,263,538,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Oakland/4250-Maybelle-Ave-94619/home/548742,CRMLS,PW19081408,N,Y,37.7934344,-122.1884625
MLS Listing,,Vacant Land,4611-4617 Shattuck Ave,Oakland,CA,94609,2200000,,,Oakland,,8366,,263,,,Active,,,http://www.redfin.com/CA/Oakland/4611-Shattuck-Ave-94609/home/165040350,San Francisco MLS,484532,N,Y,37.8341426,-122.2639087
MLS Listing,,Vacant Land,0 Sayre Dr,Oakland,CA,94611,249000,,,Oakland,,9469,,265,,,Active,,,http://www.redfin.com/CA/Oakland/Sayre-Dr-94611/home/22690234,Bridge MLS,40863920,N,Y,37.835319,-122.193722
MLS Listing,,Vacant Land,6500 Girvin,Oakland,CA,94611,225000,,,Oakland,,11666,,265,,,Active,,,http://www.redfin.com/CA/Oakland/6500-Girvin-Dr-94611/home/22725719,Bridge MLS,40863770,N,Y,37.829365,-122.193253
MLS Listing,,Vacant Land,0 Perth Pl,Oakland,CA,94705,748000,,,Oakland,,73180,,266,,,Active,,,http://www.redfin.com/CA/Oakland/Perth-Pl-94705/home/22729711,Bridge MLS,40863682,N,Y,37.859216,-122.234115
MLS Listing,,Vacant Land,1663 Trestle Glen Rd,Oakland,CA,94610,750000,,,Crocker Hghlands,,18873,,266,,,Active,,,http://www.redfin.com/CA/Oakland/1663-Trestle-Glen-Rd-94610/home/1508748,Bridge MLS,40863591,N,Y,37.8122046,-122.2216738
MLS Listing,,Vacant Land,8760 Golf Links Rd,Oakland,CA,94605,199500,,,Oakland,,16219,,273,,,Active,,,http://www.redfin.com/CA/Oakland/8760-Golf-Links-Rd-94605/home/22700232,Bridge MLS,40862402,N,Y,37.758875,-122.154769
