SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,325 Begier Ave,San Leandro,CA,94577,949000,3,2.0,San Leandro,2185,5000,1942,9,434,,Active,,,http://www.redfin.com/CA/San-Leandro/325-Begier-Ave-94577/home/1361595,Bridge MLS,40892237,N,Y,37.7306266,-122.1546693
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #30,San Leandro,CA,94577,119950,1,1.0,San Leandro,403,,,12,298,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-30/home/170268684,Bridge MLS,40892085,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #29,San Leandro,CA,94577,119950,1,1.0,San Leandro,406,,,12,295,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-29/home/170268677,Bridge MLS,40892084,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #24,San Leandro,CA,94577,119950,1,1.0,San Leandro,352,,,12,341,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-24/home/170268676,Bridge MLS,40892083,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #23,San Leandro,CA,94577,119950,1,1.0,San Leandro,394,,,12,304,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-23/home/170268675,Bridge MLS,40892082,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #18,San Leandro,CA,94577,99950,1,1.0,San Leandro,375,,,12,267,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-18/home/170268637,Bridge MLS,40892081,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #12,San Leandro,CA,94577,99950,1,1.0,San Leandro,335,,,12,298,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-12/home/170268636,Bridge MLS,40892078,N,Y,37.7278311,-122.1393775
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #11,San Leandro,CA,94577,99950,1,1.0,San Leandro,368,,,12,272,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-11/home/170268619,Bridge MLS,40892077,N,Y,37.7278311,-122.1393775
MLS Listing,,Townhouse,650 Fargo Ave #3,San Leandro,CA,94579,550000,3,2.5,San Leandro,1136,,1965,13,484,355,Active,January-25-2020 12:00 PM,January-25-2020 02:00 PM,http://www.redfin.com/CA/San-Leandro/650-Fargo-Ave-94579/unit-3/home/17183567,Bridge MLS,40891999,N,Y,37.6874159,-122.1407221
MLS Listing,,Single Family Residential,1637 View Dr,San Leandro,CA,94577,1050000,3,2.0,Bay O Vista,1973,9875,1956,13,532,,Active,,,http://www.redfin.com/CA/San-Leandro/1637-View-Dr-94577/home/1512637,Bridge MLS,40891876,N,Y,37.7272785,-122.1316244
MLS Listing,,Single Family Residential,1429 Virginia St,San Leandro,CA,94577,599900,2,1.0,Alameda County,955,5750,1943,14,628,,Active,,,http://www.redfin.com/CA/San-Leandro/1429-Virginia-St-94577/home/1967241,Bridge MLS,40891861,N,Y,37.721098,-122.1718776
MLS Listing,,Condo/Co-op,14197 Doolittle Dr,San Leandro,CA,94577,439000,2,2.0,Doolittle,1047,,1973,14,419,220,Active,,,http://www.redfin.com/CA/San-Leandro/14197-Doolittle-Dr-94577/unit-24/home/800896,Bridge MLS,40891827,N,Y,37.696006,-122.1748754
MLS Listing,,Townhouse,16318 Ridgehaven Dr #403,SAN LEANDRO,CA,94578,759950,4,3.5,SAN LEANDRO,1773,7000,2019,16,429,316,Active,January-24-2020 12:00 PM,January-24-2020 04:00 PM,http://www.redfin.com/CA/San-Leandro/16318-Ridgehaven-Dr-94578/unit-403/home/170213051,MLSListings,ML81778226,N,Y,37.701462,-122.107392
MLS Listing,,Single Family Residential,201 Bergedo Dr,Oakland,CA,94603-3509,508000,2,1.0,Sobrante Park,1118,4590,1946,19,454,,Active,,,http://www.redfin.com/CA/Oakland/201-Bergedo-Dr-94603/home/1655297,Bridge MLS,40891484,N,Y,37.7260001,-122.1759686
MLS Listing,,Single Family Residential,2027 Gulfstream Way,San Leandro,CA,94579,1200000,5,3.5,Marina Vista,2820,5782,1997,40,426,38,Active,,,http://www.redfin.com/CA/San-Leandro/2027-Gulfstream-Way-94579/home/1805571,Bridge MLS,40890750,N,Y,37.6884184,-122.1654405
MLS Listing,,Single Family Residential,1334 106Th Ave,Oakland,CA,94603,499000,2,1.0,Oakland,1275,3800,1930,50,391,,Active,,,http://www.redfin.com/CA/Oakland/1334-106th-Ave-94603/home/1702991,Bridge MLS,40890110,N,Y,37.7378313,-122.1675314
MLS Listing,,Single Family Residential,14344 Antone Ct,San Leandro,CA,94578,699900,3,2.0,Lower Bal,1568,5192,1955,62,446,,Active,,,http://www.redfin.com/CA/San-Leandro/14344-Antone-Ct-94578/home/1675007,Bridge MLS,40889482,N,Y,37.7091792,-122.139898
MLS Listing,,Mobile/Manufactured Home,233 Santa Susanna,San Leandro,CA,94579,129950,2,2.0,San Leandro,1440,,,68,90,,Active,,,http://www.redfin.com/CA/San-Leandro/233-Santa-Susana-94579/unit-233/home/31206707,Bridge MLS,40889089,N,Y,37.6833144,-122.1596369
MLS Listing,,Mobile/Manufactured Home,2399 E 14th #10,San Leandro,CA,94577,99000,1,1.0,San Leandro,624,,,70,159,,Active,,,http://www.redfin.com/CA/San-Leandro/2399-E-14th-St-94577/unit-10/home/169793958,Bridge MLS,40888910,N,Y,37.7159947,-122.1460405
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #20,San Leandro,CA,94577,69950,1,1.0,San Leandro,330,,,71,212,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-20/home/169783544,Bridge MLS,40888741,N,Y,37.7278311,-122.1393775
MLS Listing,,Single Family Residential,1630 165th Ave,San Leandro,CA,94578,668000,4,2.0,Ashland,1600,7500,1938,76,418,,Active,,,http://www.redfin.com/CA/San-Leandro/1630-165th-Ave-94578/home/794994,Bridge MLS,40888415,N,Y,37.6967208,-122.1072877
MLS Listing,,Vacant Land,16860 Robey Dr,Castro Valley,CA,94578,210000,,,Castro Valley,,4185,,78,,,Active,,,http://www.redfin.com/CA/San-Leandro/16860-Robey-Dr-94578/home/49734176,Bridge MLS,40888086,N,Y,37.6961181,-122.1015363
MLS Listing,,Single Family Residential,525 Lafayette Ave,San Leandro,CA,94577,900000,6,4.0,Best Manor,2919,4000,1940,82,308,,Active,,,http://www.redfin.com/CA/San-Leandro/525-Lafayette-Ave-94577/home/1567828,Bridge MLS,40887875,N,Y,37.7309506,-122.1619432
MLS Listing,,Single Family Residential,2100 108th Ave,Oakland,CA,94603,699900,4,3.0,Oakland,1711,5050,1936,86,409,,Active,,,http://www.redfin.com/CA/Oakland/2100-108th-Ave-94603/home/1872254,CRMLS,OC19252571,N,Y,37.7396103,-122.157641
MLS Listing,,Single Family Residential,15699 Wicks Blvd,San Leandro,CA,94579,729900,3,2.0,San Leandro Brdr,1500,6525,1958,89,487,,Active,,,http://www.redfin.com/CA/San-Leandro/15699-Wicks-Blvd-94579/home/2046026,Bridge MLS,40887126,N,Y,37.6757139,-122.1546693
MLS Listing,,Single Family Residential,669 Catron Dr,Oakland,CA,94603,535000,5,2.0,El Sobrante Park,2055,4240,1944,90,260,,Active,,,http://www.redfin.com/CA/Oakland/669-Catron-Dr-94603/home/1290037,Bridge MLS,40887020,N,Y,37.7284085,-122.1720107
MLS Listing,,Single Family Residential,1573 Daniels Dr,San Leandro,CA,94577,999975,3,3.0,Estudillo Tract,2370,12012,1951,99,422,,Active,,,http://www.redfin.com/CA/San-Leandro/1573-Daniels-Dr-94577/home/792629,Bridge MLS,40885899,N,Y,37.7318932,-122.1353509
MLS Listing,,Vacant Land,1405 Grand Ave,San Leandro,CA,94577,469900,,,San Leandro,,10728,,117,,,Active,,,http://www.redfin.com/CA/San-Leandro/1405-Grand-Ave-94577/home/22715149,Bridge MLS,40884000,N,Y,37.7282914,-122.1394323
MLS Listing,,Multi-Family (5+ Unit),16005 Mateo St,SAN LORENZO,CA,94580,3500000,7,,SAN LORENZO,5620,43560,1912,134,623,,Active,,,http://www.redfin.com/CA/SAN-LORENZO/16005-MATEO-ST-94580/home/1945656,MLSListings,ML81768029,N,Y,37.699697,-122.117774
MLS Listing,,Single Family Residential,189 Dutton Ave,San Leandro,CA,94577,565000,1,1.0,Dutton Manor,936,4171,1940,139,604,,Active,,,http://www.redfin.com/CA/San-Leandro/189-Dutton-Ave-94577/home/1977424,Bridge MLS,40880929,N,Y,37.7320018,-122.1575079
MLS Listing,,Mobile/Manufactured Home,2399 E 14th St #24,San Leandro,CA,94577,99888,2,1.0,San Leandro,700,,,145,143,,Active,,,http://www.redfin.com/CA/San-Leandro/2399-E-14th-St-94577/unit-24/home/126956474,Bridge MLS,40880192,N,Y,37.7159947,-122.1460405
MLS Listing,,Single Family Residential,491 W Juana Ave,SAN LEANDRO,CA,94577,900000,2,1.5,SAN LEANDRO,1116,7500,1902,147,806,,Active,,,http://www.redfin.com/CA/San-Leandro/491-W-Juana-Ave-94577/home/1761725,MLSListings,ML81766326,N,Y,37.7215506,-122.1581289
MLS Listing,,Multi-Family (5+ Unit),1991 Bancroft Ave,San Leandro,CA,94577,2650000,11,,San Leandro,8824,,1955,153,300,,Active,,,http://www.redfin.com/CA/San-Leandro/1991-Bancroft-Ave-94577/home/1824129,San Francisco MLS,488717,N,Y,37.7208578,-122.1453765
MLS Listing,,Townhouse,16322 Ridgehaven Dr #504,SAN LEANDRO,CA,94578,789950,4,3.5,SAN LEANDRO,1918,1918,2019,203,412,316,Active,January-24-2020 12:00 PM,January-24-2020 04:00 PM,http://www.redfin.com/CA/San-Leandro/16322-Ridgehaven-DR-94578/unit-504/home/167174117,MLSListings,ML81759154,N,Y,37.7050703,-122.1235054
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #39,San Leandro,CA,94577,74950,1,1.0,San Leandro,330,,,215,227,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-39/home/167121890,Bridge MLS,40871336,N,Y,37.7278311,-122.1393775
MLS Listing,,Townhouse,16258 Miramar Pl,SAN LEANDRO,CA,94578,599999,2,2.0,SAN LEANDRO,1513,1513,1985,232,397,298,Active,,,http://www.redfin.com/CA/San-Leandro/16258-Miramar-Pl-94578/unit-21/home/796069,MLSListings,ML81755130,N,Y,37.702208,-122.105774
MLS Listing,,Mobile/Manufactured Home,1468 Grand Ave #19,San Leandro,CA,94577,69950,1,1.0,San Leandro,330,,,236,212,,Active,,,http://www.redfin.com/CA/San-Leandro/1468-Grand-Ave-94577/unit-19/home/166939541,Bridge MLS,40867904,N,Y,37.7278311,-122.1393775
MLS Listing,,Single Family Residential,1725 Estudillo Ave,San Leandro,CA,94577,1449000,4,4.5,Lebrun,4750,13653,1992,292,305,,Active,,,http://www.redfin.com/CA/San-Leandro/1725-Estudillo-Ave-94577/home/792241,Bridge MLS,40859848,N,Y,37.7320758,-122.1323564
MLS Listing,,Condo/Co-op,398 Parrott #302,San Leandro,CA,94577,425000,2,2.0,San Leandro,969,,1976,327,439,431,Active,,,http://www.redfin.com/CA/San-Leandro/398-Parrott-St-94577/unit-302/home/1402678,San Francisco MLS,481802,N,Y,37.7215123,-122.1565987
MLS Listing,,Vacant Land,0 Revere Ave,OAKLAND,CA,94603,199999,,,OAKLAND,,5988,,541,,,Active,,,http://www.redfin.com/CA/Oakland/Revere-Ave-94605/home/22670958,MLSListings,ML81716872,N,Y,37.735166,-122.13238
New Construction Home,,Multi-Family (2-4 Unit),"16322 Ridgehaven Drive, Unit 504",San Leandro,CA,94578,824950,4,3.5,Bishops Ridge,1918,,2019,201,430,,Active,,,http://www.redfin.com/CA/San-Leandro/16322-Ridgehaven-Drive-94578/unit-504/home/167177198,NewHomeSource.com,1676499,N,Y,37.701967,-122.107639
New Construction Plan,,Multi-Family (2-4 Unit),Residence 6,San Leandro,CA,94578,749950,4,3.5,Bishops Ridge,1678,,,,447,,Active,,,http://www.redfin.com/CA/San-Leandro/Bishops-Ridge/Residence-6/home/169478539,NewHomeSource.com,Plan-111550870,N,Y,37.701473,-122.1072173
Redfin Data,,Single Family Residential,2271 Washington Ave,San Leandro,CA,94577,799000,3,1.0,San Leandro,1000,6453,,1,799,,Pre On-Market,,,http://www.redfin.com/CA/San-Leandro/2271-Washington-Ave-94577/home/170376260,Coming Soon,48793,N,Y,37.7160212,-122.1510321
