SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,501 Starboard Dr,SAN MATEO,CA,94404,1449000,4,2.5,SAN MATEO,1860,2375,1967,1,779,247,Active,,,http://www.redfin.com/CA/San-Mateo/501-Starboard-Dr-94404/home/2051231,MLSListings,ML81779906,N,Y,37.5688377,-122.2896452
MLS Listing,,Single Family Residential,617 W Poplar Ave,SAN MATEO,CA,94402,2898000,4,2.5,SAN MATEO,2620,11100,1924,1,1106,,Active,January-24-2020 05:00 PM,January-24-2020 07:00 PM,http://www.redfin.com/CA/San-Mateo/617-W-Poplar-Ave-94402/home/2052132,MLSListings,ML81779901,N,Y,37.5631749,-122.3488566
MLS Listing,,Condo/Co-op,555 Laurel Ave #110,SAN MATEO,CA,94401,1778000,2,2.5,SAN MATEO,2070,,1980,1,859,976,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/555-Laurel-Ave-94401/unit-110/home/1778649,MLSListings,ML81779791,N,Y,37.563388,-122.3211304
MLS Listing,,Single Family Residential,2203 Portsmouth Way,SAN MATEO,CA,94403,1398000,4,2.0,SAN MATEO,1510,7000,1956,1,926,30,Active,January-25-2020 01:30 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/2203-Portsmouth-Way-94403/home/740718,MLSListings,ML81779728,N,Y,37.5500675,-122.2937207
MLS Listing,,Multi-Family (2-4 Unit),600 9th Ave,SAN MATEO,CA,94402,2595000,5,,SAN MATEO,4110,9372,1975,1,631,,Active,,,http://www.redfin.com/CA/San-Mateo/600-9th-Ave-94402/home/706639,MLSListings,ML81779631,N,Y,37.563075,-122.315314
MLS Listing,,Single Family Residential,534 La Casa Ave,SAN MATEO,CA,94403,1888000,3,2.0,SAN MATEO,1705,5200,1955,5,1107,,Active,,,http://www.redfin.com/CA/San-Mateo/534-La-Casa-Ave-94403/home/1200954,MLSListings,ML81779510,N,Y,37.5230549,-122.3040858
MLS Listing,,Condo/Co-op,58 N El Camino Real #208,SAN MATEO,CA,94401,978000,2,2.0,SAN MATEO,1150,,1979,5,850,565,Active,,,http://www.redfin.com/CA/San-Mateo/58-N-El-Camino-Real-94401/unit-208/home/1216630,MLSListings,ML81779499,N,Y,37.5666552,-122.3286921
MLS Listing,,Single Family Residential,189 41st Ave,SAN MATEO,CA,94403,1398000,2,1.5,SAN MATEO,1291,5025,1940,5,1083,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/189-41st-Ave-94403/home/1515156,MLSListings,ML81779493,N,Y,37.5284185,-122.2955811
MLS Listing,,Single Family Residential,3518 Branson Dr,SAN MATEO,CA,94403,1275000,3,2.0,SAN MATEO,1480,5000,1948,5,861,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/3518-Branson-Dr-94403/home/1791946,MLSListings,ML81779485,N,Y,37.5410588,-122.2860127
MLS Listing,,Single Family Residential,240 - 242 N Delaware St,SAN MATEO,CA,94401,1499000,4,3.0,SAN MATEO,2062,6050,1902,5,727,,Active,January-25-2020 01:30 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/San-Mateo/240-N-Delaware-St-94401/home/1994771,MLSListings,ML81779432,N,Y,37.5733033,-122.3264957
MLS Listing,,Single Family Residential,1592 Forge Rd,SAN MATEO,CA,94402,1788000,4,2.0,SAN MATEO,1700,10400,1959,5,1052,,Active,,,http://www.redfin.com/CA/San-Mateo/1592-Forge-Rd-94402/home/1885889,MLSListings,ML81779430,N,Y,37.5254032,-122.3523985
MLS Listing,,Single Family Residential,1640 Barroilhet Ave,BURLINGAME,CA,94010,4650000,4,3.5,BURLINGAME,2555,7500,1952,5,1820,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Burlingame/1640-Barroilhet-Ave-94010/home/1282850,MLSListings,ML81779414,N,Y,37.5714902,-122.3489009
MLS Listing,,Single Family Residential,1219 Homewood Ave,SAN MATEO,CA,94403,2198000,4,2.5,SAN MATEO,2610,10971,1963,5,842,,Active,January-25-2020 12:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/1219-Homewood-Ave-94403/home/1171782,MLSListings,ML81779412,N,Y,37.5276069,-122.3229529
MLS Listing,,Single Family Residential,2523 Holland St,SAN MATEO,CA,94403,1150000,3,3.0,SAN MATEO,1470,5000,1956,5,782,,Active,January-23-2020 04:00 PM,January-23-2020 06:00 PM,http://www.redfin.com/CA/San-Mateo/2523-Holland-St-94403/home/2052181,MLSListings,ML81779407,N,Y,37.5488265,-122.2883606
MLS Listing,,Townhouse,402 Derby Ave,SAN MATEO,CA,94403,1399000,2,2.5,SAN MATEO,1350,7529,2014,6,1036,322,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/402-Derby-Ave-94403/home/109581832,MLSListings,ML81779336,N,Y,37.5437254,-122.2963878
MLS Listing,,Single Family Residential,418 Williams Pl,SAN MATEO,CA,94401,1749000,4,3.0,SAN MATEO,2165,3058,1929,6,808,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/418-Williams-Pl-94401/home/2031559,MLSListings,ML81779304,N,Y,37.572635,-122.3343889
MLS Listing,,Single Family Residential,72 W Poplar Ave,SAN MATEO,CA,94402,1988000,3,2.0,SAN MATEO,1610,5928,1946,6,1235,,Active,,,http://www.redfin.com/CA/San-Mateo/72-W-Poplar-Ave-94402/home/1121690,MLSListings,ML81779302,N,Y,37.5696489,-122.3378317
MLS Listing,,Condo/Co-op,1625 Marina Ct Unit A,SAN MATEO,CA,94403,738888,2,1.0,SAN MATEO,1000,,1961,6,739,532,Active,,,http://www.redfin.com/CA/San-Mateo/1625-Marina-Ct-94403/unit-A/home/113835662,MLSListings,ML81779273,N,Y,37.5516537,-122.2863228
MLS Listing,,Single Family Residential,70 W Poplar Ave,SAN MATEO,CA,94402,2495000,4,4.0,SAN MATEO,2600,11937,1912,6,960,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/70-W-Poplar-Ave-94402/home/1422735,MLSListings,ML81779257,N,Y,37.569153,-122.3377431
MLS Listing,,Townhouse,42 Lyonridge Ln,SAN MATEO,CA,94402,1198000,3,2.5,SAN MATEO,1770,1234,1978,6,677,340,Active,,,http://www.redfin.com/CA/San-Mateo/42-Lyonridge-Ln-94402/home/1423592,MLSListings,ML81779237,N,Y,37.529452,-122.335194
MLS Listing,,Condo/Co-op,555 Laurel Ave #401,SAN MATEO,CA,94401,1725000,2,2.5,SAN MATEO,2035,92393,1980,7,848,976,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/San-Mateo/555-Laurel-Ave-94401/unit-401/home/1611888,MLSListings,ML81779188,N,Y,37.563388,-122.3211304
MLS Listing,,Condo/Co-op,1685 Bayridge Way #212,SAN MATEO,CA,94402,869000,2,2.0,SAN MATEO,1064,,1978,7,817,598,Active,,,http://www.redfin.com/CA/San-Mateo/1685-Bayridge-Way-94402/unit-212/home/973121,MLSListings,ML81779115,N,Y,37.5307676,-122.3355971
MLS Listing,,Single Family Residential,1527 Cobb St,SAN MATEO,CA,94401,950000,3,1.0,SAN MATEO,1000,5000,1953,9,950,,Active,,,http://www.redfin.com/CA/San-Mateo/1527-Cobb-St-94401/home/1068932,MLSListings,ML81778943,N,Y,37.5622842,-122.3020483
MLS Listing,,Single Family Residential,1765 Royal Ave,SAN MATEO,CA,94401,895000,3,2.0,SAN MATEO,1080,5100,1955,9,829,,Active,,,http://www.redfin.com/CA/San-Mateo/1765-Royal-Ave-94401/home/1983274,MLSListings,ML81778935,N,Y,37.567034,-122.3003208
MLS Listing,,Single Family Residential,615 Prospect Row,SAN MATEO,CA,94401,2488000,3,2.0,SAN MATEO,1800,7050,1923,12,1382,,Active,,,http://www.redfin.com/CA/San-Mateo/615-Prospect-Row-94401/home/1875398,MLSListings,ML81778757,N,Y,37.5726984,-122.338363
